Chip,SITE_ID,T2MIN,T2MAX,T2MEAN,TSMDEWMEAN,GWETROOT,LHLAND,SHLAND,SWLAND,PARDFLAND,PRECTOTLAND,GPP,date,year,month,doy,TILE_ID_x,Satellite,TILE_ID_y,num_nan,b2,b3,b4,b5,b6,b7,NDVI,EVI,GCI,NDWI,NIRv,kNDVI,PFT_CRO,PFT_DBF,PFT_ENF,PFT_GRA,PFT_SH-SA,PFT_WET,PFT,koppen_Arid,koppen_Cold,koppen_Polar,koppen_Temperate,koppen_Tropical,koppen
HLS.S30.T15SWD.2019099T164849.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,283.88,294.79,288.91,282.26,0.85,131.29,16.73,239.36,23.372496,0.0,-0.0858423,2019-04-09,2019,4,99,T15SWD,S30,T15SWD,0,0.06238520000000001,0.09033364,0.11233200000000002,0.22369072,0.32083292,0.23151556,0.3314023527932873,0.19471116434893837,-0.19583342235516155,-0.17839849891549248,0.07413163090602444,0.10938805672706291,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2019164T164901.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,283.4,294.79,289.43,284.49,0.75,174.43,37.8,304.08,22.617615,2e-05,8.98252,2019-06-13,2019,6,164,T15SWD,S30,T15SWD,0,0.03597740000000001,0.06956724,0.0687868,0.29612868000000003,0.21743152,0.12992936000000002,0.622998728363072,0.3949598357625555,0.011345781458070636,0.15323843241746546,0.1844877910718351,0.3697447670715961,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2019204T164901.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,288.75,299.26,294.5,289.44,0.66,171.42,37.73,287.18,24.129389,1e-06,9.58099,2019-07-23,2019,7,204,T15SWD,S30,T15SWD,0,0.03527928,0.06763564000000001,0.05580516,0.37543468,0.231344,0.12216708000000001,0.741187363393883,0.5527355656235597,0.21199616666272458,0.23746826437606547,0.2782674405958262,0.5000394214544432,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2019259T164929.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,294.24,306.03,299.69,294.43,0.59,87.78,14.01,167.37,41.332066,2e-06,4.95774,2019-09-16,2019,9,259,T15SWD,S30,T15SWD,0,0.02783184,0.05729584,0.04408212,0.3492131600000001,0.19631228,0.08755544,0.7758319398086853,0.5429505152533539,0.2997523712561918,0.28028185083357443,0.27093072332952084,0.5384109779415863,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2019269T165039.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,286.34,298.87,292.61,284.22,0.57,86.81,40.22,201.11,19.345213,0.0,3.72239,2019-09-26,2019,9,269,T15SWD,S30,T15SWD,0,0.02851236,0.05587296,0.05326696000000001,0.29422024,0.21094052000000002,0.11169088000000002,0.6934162754771974,0.43028007628398507,0.048923385152822574,0.16485785633864353,0.20401710299080716,0.44690498711379795,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2019274T165111.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,294.54,305.28,299.13,293.81,0.6,100.81,0.79,156.68,30.073648,0.0,2.4317,2019-10-01,2019,10,274,T15SWD,S30,T15SWD,0,0.03222192000000001,0.05895908,0.060534479999999995,0.27213992000000004,0.21645016000000006,0.11070752000000002,0.6360737105109381,0.3795797378226202,-0.026024837414974078,0.11398053763187325,0.17310104869254986,0.38386927930481574,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2019309T165459.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,273.96,285.57,279.88,275.96,0.66,33.83,31.33,132.35,13.99958,1e-06,0.310885,2019-11-05,2019,11,309,T15SWD,S30,T15SWD,0,0.04987588,0.07266580000000002,0.09841164000000001,0.20112472000000003,0.2536532,0.16068968,0.3429068844930879,0.18114856293304255,-0.26161376845259354,-0.11550358469470105,0.06896705112974466,0.11704619086101747,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020039T165441.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,265.58,274.49,269.53,267.12,0.79,29.5,33.67,126.42,15.931319,0.0,0.63159,2020-02-08,2020,2,39,T15SWD,S30,T15SWD,0,0.572327,0.58859528,0.6043118000000001,0.63170696,0.09962412000000001,0.09435771999999999,0.022164032526496583,0.07096270591860786,-0.026007302852600334,0.7275539828007858,0.014001173608654277,0.0004912442983197442,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020154T164849.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,290.49,301.8,296.21,292.22,0.75,192.46,2.13,277.6,31.411428,0.0,11.1326,2020-06-02,2020,6,154,T15SWD,S30,T15SWD,0,0.06408196000000001,0.10361792,0.11144432000000001,0.34573444,0.31930064,0.21561832,0.5124693894353272,0.3818821073082662,-0.07022699766125373,0.039747978407394614,0.17717831737356474,0.2567490236634605,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020164T164849.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,290.09,302.61,295.8,290.59,0.78,205.22,1.0,283.79,30.384062,4e-06,11.3516,2020-06-12,2020,6,164,T15SWD,S30,T15SWD,0,0.058936560000000006,0.09856607999999999,0.10248024,0.3473,0.30023204000000003,0.19584372000000003,0.5443097277906206,0.4026224287166504,-0.03819428994311502,0.07268823331120414,0.18903876846168252,0.287898278863209,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020199T164901.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,294.38,307.0,300.49,295.53,0.62,133.29,7.8,208.58,54.42601,4e-06,10.8609,2020-07-17,2020,7,199,T15SWD,S30,T15SWD,0,0.038868440000000004,0.07100252,0.062279120000000014,0.39325583999999997,0.24767132000000003,0.12540508,0.7265671113365261,0.5608188425286552,0.1400694165235472,0.22714674784573016,0.28572675968501904,0.48377402589625895,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020234T164849.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,287.13,303.68,294.9,287.64,0.58,116.03,40.8,252.4,26.075205,0.0,9.83607,2020-08-21,2020,8,234,T15SWD,S30,T15SWD,0,0.025527120000000004,0.052099440000000004,0.03476812,0.45088256,0.19804468000000003,0.08441056,0.8568184028899125,0.7086234723044067,0.49848309313244443,0.3896243899393096,0.3863244749501151,0.6255902735578737,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020269T165041.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,284.59,302.42,292.12,285.97,0.57,75.1,33.13,195.92,20.768011,0.0,4.27718,2020-09-25,2020,9,269,T15SWD,S30,T15SWD,0,0.029575880000000002,0.05811228000000001,0.056256320000000005,0.3090504,0.20769520000000002,0.10883488000000002,0.6920050088320301,0.44357022255155115,0.032991137706839035,0.1961413894961079,0.21386442478154244,0.44533892211906945,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020274T165019.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,282.65,297.15,288.2,279.89,0.58,82.55,18.03,182.67,19.503096,0.0,3.07528,2020-09-30,2020,9,274,T15SWD,S30,T15SWD,0,0.029061880000000002,0.05927372,0.061311120000000004,0.2700748,0.20522028,0.11127144000000003,0.6299714846062259,0.3675475346643189,-0.03323051348597128,0.1364510653045262,0.17013942271072954,0.3772625480921465,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020284T165129.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,287.75,301.67,294.17,289.74,0.55,47.66,29.48,161.54,23.409052,0.0,0.957504,2020-10-10,2020,10,284,T15SWD,S30,T15SWD,0,0.051078280000000004,0.07885104000000001,0.10213348000000001,0.25197224,0.28026336,0.16735024,0.42314696300302634,0.2528180025617033,-0.22796089979505252,-0.05315525680732368,0.10662128811706968,0.17716408698409622,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020339T165701.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,271.21,282.87,275.12,272.44,0.64,22.63,11.85,98.69,11.320178,1e-06,0.0659387,2020-12-04,2020,12,339,T15SWD,S30,T15SWD,0,0.0613668,0.08282532000000001,0.11068708000000002,0.20439348000000002,0.29222716,0.20017588,0.297404574880786,0.1663507980770891,-0.25171646049385354,-0.17686272564104458,0.06078755602780444,0.08821954475416566,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020344T165709.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,274.25,287.77,278.7,275.62,0.63,22.99,-3.91,94.56,10.785815,0.0,0.451305,2020-12-09,2020,12,344,T15SWD,S30,T15SWD,0,0.061994960000000016,0.08542575999999999,0.11295964000000001,0.20539992,0.30266072000000005,0.20850724,0.2903643917588025,0.16295404281198003,-0.24374971449979854,-0.19143541605584724,0.0596408228381067,0.08411227244052139,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2021088T164839.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,275.39,292.82,282.52,276.09,0.78,114.63,10.52,226.16,22.399725,0.0,-0.00039196,2021-03-29,2021,3,88,T15SWD,S30,T15SWD,0,0.06190092,0.08887840000000001,0.11113528000000002,0.23386387999999997,0.30633008,0.21446188000000002,0.3557359386034446,0.2136017224950279,-0.20026835762684903,-0.1341484825191308,0.08319378685724332,0.1258768265666978,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2021133T164901.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,276.33,292.18,284.22,276.9,0.74,126.3,54.27,291.82,24.081041,0.0,4.83715,2021-05-13,2021,5,133,T15SWD,S30,T15SWD,0,0.04674928,0.0856706,0.08190372,0.32105859999999997,0.25503072000000004,0.15974768,0.5934919175569566,0.40899036852551784,0.04599156179963493,0.11461396298754493,0.1905456841621519,0.3383540896291694,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2021238T164839.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,296.11,308.02,301.91,294.63,0.56,101.85,12.62,171.41,55.672333,6.8e-05,4.91969,2021-08-26,2021,8,238,T15SWD,S30,T15SWD,0,0.032375480000000005,0.059708359999999995,0.050714520000000006,0.34111400000000003,0.21192544000000002,0.0996844,0.7411392105914087,0.5176147539348454,0.1773425046712458,0.23359737236823472,0.2528129606816778,0.4999858887237521,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2021268T164939.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,285.04,297.71,291.3,282.8,0.54,65.19,56.45,207.75,16.077654,6e-06,2.21221,2021-09-25,2021,9,268,T15SWD,S30,T15SWD,0,0.04490932,0.07931828,0.09575708,0.29035928,0.2636478,0.16105012000000002,0.503998846358129,0.3183765953481053,-0.1716719014406035,0.04821505169211919,0.14634074214937695,0.24868894131671868,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2021333T165641.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,272.18,288.29,278.17,270.55,0.6,28.72,-0.92,98.32,12.868806,0.0,0.0745103,2021-11-29,2021,11,333,T15SWD,S30,T15SWD,0,0.05149408000000001,0.07554208000000001,0.09632148000000001,0.23357152,0.28022124000000004,0.17804292,0.41604411127244284,0.2407397402979369,-0.2157296586389661,-0.09079481773935473,0.09717605545695361,0.1713844899203822,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15SWD.2021343T165711.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,274.6,289.89,279.43,274.33,0.59,25.56,-14.03,93.86,12.379776,0.0,0.209841,2021-12-09,2021,12,343,T15SWD,S30,T15SWD,0,0.057264920000000004,0.08144332,0.10421288,0.24365016000000006,0.29226544000000004,0.18731676000000003,0.4008395948014484,0.24217269856801457,-0.21849084297449606,-0.09071443339212365,0.09766463140770809,0.1593038916624137,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.L30.T15TYJ.2019239T164040.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,288.5,296.71,292.39,289.02,0.68,154.76,2.01,230.72,21.099108,4e-06,8.96008,2019-08-27,2019,8,239,T15TYJ,L30,T15TYJ,0,0.027477200000000004,0.04989756000000001,0.03853732,0.35421476,0.17689816,0.08804304,0.8037575256125952,0.572144895521377,0.2947854183944292,0.3338585700381757,0.28470277903305924,0.5689887260856332,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.L30.T15TYJ.2020130T163952.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,269.82,287.43,277.84,270.64,0.79,110.29,58.7,274.77,30.072073,1e-06,4.95919,2020-05-09,2020,5,130,T15TYJ,L30,T15TYJ,0,0.061281280000000014,0.09280628000000002,0.10442936,0.28697760000000005,0.29126256,0.21304940000000003,0.46638986695586615,0.31388454423174006,-0.11130088319989684,-0.00741034659370589,0.1338434446833138,0.21415258955746003,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.L30.T15TYJ.2020290T164049.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,272.04,282.56,277.08,271.64,0.59,33.45,18.19,112.73,20.36797,3e-06,3.32919,2020-10-16,2020,10,290,T15TYJ,L30,T15TYJ,0,0.044184839999999996,0.07039724,0.07852784,0.27571,0.23092232,0.1428238,0.5566377663097765,0.34825759439443593,-0.10353780264425971,0.08840272961661827,0.15347059854926848,0.3002966297773125,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.L30.T15TYJ.2020322T164046.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,267.21,276.21,271.04,266.96,0.7,25.56,7.49,97.79,10.732263,0.0,1.35172,2020-11-17,2020,11,322,T15TYJ,L30,T15TYJ,0,0.04838456000000001,0.07409956,0.08811372,0.22777152,0.22749064000000002,0.15229452000000002,0.4421156240158609,0.250539685982252,-0.1590462870027507,0.0006169632020372247,0.10070134769784114,0.19301429496766825,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2018319T165541.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,265.27,276.61,269.83,267.31,0.84,26.82,2.24,98.04,11.639267,0.0,0.398322,2018-11-15,2018,11,319,T15TYJ,S30,T15TYJ,0,0.051588760000000004,0.07285404000000001,0.095438,0.21225588000000004,0.272108,0.19765204,0.3796561699569716,0.20890654320901647,-0.23663488337978567,-0.12356850391073747,0.08058425445164659,0.1431488246387944,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019004T165701.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,267.96,274.59,271.37,270.51,0.85,-0.69,-22.33,47.41,13.129841,0.0,0.410922,2019-01-04,2019,1,4,T15TYJ,S30,T15TYJ,0,0.60202832,0.62019988,0.63036536,0.65336624,0.05827796000000001,0.06152364,0.017917203253390353,0.06247889380732896,-0.01612633029200705,0.836216019184868,0.011706495720983423,0.00032102616139521823,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019084T164931.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,268.09,278.54,273.02,268.67,0.92,74.23,49.05,218.63,17.975183,0.0,1.97415,2019-03-25,2019,3,84,T15TYJ,S30,T15TYJ,0,0.04580784,0.07096064,0.10112508,0.19157188,0.25487612,0.17945692,0.30901175058326535,0.15543213084056076,-0.29828841668159867,-0.14179532666738343,0.059197962001327244,0.09519909568310961,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019109T164849.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,274.09,286.8,279.83,275.0,0.89,128.38,26.86,263.13,21.081858,0.0,1.63042,2019-04-19,2019,4,109,T15TYJ,S30,T15TYJ,0,0.057847,0.08587772,0.114193,0.22587608,0.30483848,0.21956804000000002,0.32841292128058214,0.18901379747776165,-0.24795985743434357,-0.14878506442333145,0.07418062328020647,0.10743876820173699,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019124T164901.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,275.49,290.99,283.34,280.27,0.87,105.49,32.43,231.77,30.978437,0.0,4.80634,2019-05-04,2019,5,124,T15TYJ,S30,T15TYJ,0,0.05309832000000001,0.0823888,0.09858244000000001,0.24399324000000003,0.28782076000000006,0.20210824000000002,0.42446328939637507,0.2529322515863763,-0.16426495428597632,-0.08241136938854567,0.1035661732408792,0.17824458510357613,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019164T164901.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,280.01,291.78,286.06,281.34,0.82,174.02,35.91,304.0,22.174036,1.1e-05,5.99137,2019-06-13,2019,6,164,T15TYJ,S30,T15TYJ,0,0.03360128,0.06569828,0.057296759999999995,0.3317794,0.20772256000000003,0.12383736,0.7054727794167599,0.48203886513716315,0.146631676904593,0.22994696812593593,0.23406133547122496,0.46029997697661,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019214T164901.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,288.76,300.39,294.77,289.43,0.72,153.49,14.81,244.59,41.196095,0.0,9.32595,2019-08-02,2019,8,214,T15TYJ,S30,T15TYJ,0,0.029615320000000004,0.05805072,0.047791480000000004,0.40020772000000004,0.20449640000000002,0.10140704,0.7866447975799957,0.6014578913202704,0.21466671465290466,0.32364806775253985,0.31482132088935166,0.5502989644660857,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019259T164929.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,289.4,299.42,293.64,291.11,0.7,109.95,12.51,196.64,20.636646,0.0,9.85347,2019-09-16,2019,9,259,T15TYJ,S30,T15TYJ,0,0.022350840000000004,0.04853008000000001,0.035884320000000004,0.30925484000000003,0.17503176,0.08224660000000002,0.792058832153384,0.5036564686273376,0.3524035010277471,0.27715629546636233,0.24494802740818167,0.5562297543699803,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019269T165039.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,281.23,292.6,287.23,282.59,0.71,103.22,2.15,175.77,20.058123,0.0,5.08305,2019-09-26,2019,9,269,T15TYJ,S30,T15TYJ,0,0.027168600000000005,0.05446472,0.050287319999999996,0.27366848,0.19961628,0.1104228,0.6895420918532713,0.4071460634476741,0.08307064285788157,0.15646436618833867,0.18870593617350515,0.442606990804973,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019349T165709.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,257.18,264.58,261.06,258.98,0.82,12.13,27.28,56.5,17.335344,0.0,0.955712,2019-12-15,2019,12,349,T15TYJ,S30,T15TYJ,0,0.05367384000000001,0.07862772,0.10836304000000001,0.22374212000000002,0.26393228,0.19489516000000004,0.34741730601234866,0.196040679353213,-0.27440463095166034,-0.08241187152739614,0.07773188457189165,0.12011605877994035,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2020019T165621.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,256.19,264.87,259.44,258.15,0.84,13.82,20.71,33.67,16.958878,2e-06,0.786416,2020-01-19,2020,1,19,T15TYJ,S30,T15TYJ,0,0.77882828,0.76997952,0.76179504,0.75185236,0.13180044000000002,0.14713120000000002,-0.006568689643307934,-0.05163306575157783,0.010743677196953128,0.7016917956917015,-0.004938684810428628,4.3147683603324574e-05,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2020034T165509.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,267.85,276.69,272.19,270.03,0.86,22.53,-5.35,95.17,13.311986,0.0,0.352802,2020-02-03,2020,2,34,T15TYJ,S30,T15TYJ,0,0.54083212,0.5683969600000002,0.5763388,0.5515620000000001,0.034168800000000006,0.03116564,-0.0219671800924336,-0.06497272418983113,-0.013779811458121238,0.8833293383240219,-0.012116261786142862,0.00048255696375713744,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2020049T165341.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,264.75,272.51,269.04,267.55,0.86,24.67,-11.6,75.49,17.293953,5.5e-05,1.19586,2020-02-18,2020,2,49,T15TYJ,S30,T15TYJ,0,0.775022,0.77751548,0.7728782000000001,0.76517952,0.014075920000000002,0.030496840000000004,-0.00500545584206038,-0.03263348808610748,0.0060000139737412805,0.9638734122921233,-0.0038300722986089578,2.5054588181573868e-05,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2020124T164839.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,278.53,292.48,285.63,280.83,0.82,128.42,-2.78,226.48,47.217663,0.0,5.85513,2020-05-03,2020,5,124,T15TYJ,S30,T15TYJ,0,0.05865904,0.09078816,0.10659584,0.27509900000000004,0.30931632,0.222994,0.4414604085294945,0.2856506247199321,-0.1482954681908787,-0.058549662934914065,0.12144531692605541,0.19245686790058864,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2020129T164901.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,271.96,282.27,276.73,271.27,0.8,85.12,100.15,268.64,25.094614,0.0,3.1377,2020-05-08,2020,5,129,T15TYJ,S30,T15TYJ,0,0.05559924000000001,0.08902944,0.10254924000000001,0.2868866,0.2953374,0.21692788000000002,0.47334462077244865,0.31029302733134595,-0.1318371545220619,-0.014514688504767984,0.13579622888169715,0.22037967502657196,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2020134T164839.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,273.0,290.31,281.44,275.57,0.78,115.42,26.28,232.2,50.004547,0.0,4.87002,2020-05-13,2020,5,134,T15TYJ,S30,T15TYJ,0,0.055354919999999995,0.09007376,0.09988328,0.29240804000000004,0.2916102400000001,0.20320228,0.49076986969785613,0.32597152995902284,-0.0982098305141762,0.0013660531310765811,0.14350505568940553,0.23630323134,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
